1.0,1.0
5.038741184716225e-05,0.0249142056083894
0.01654108622616255,0.019817377503118485
0.03366463386734482,0.03404393100273444
0.016314513485870787,0.022332860352858228
0.016836324275293305,0.02456553690275729
0.017071059538030113,0.020745410772380176
-0.0017746152678063925,1.043621881526282
0.22572050921308992,3.822266057543123
-0.0006853994326067522,0.1825673383316723
-0.0016879526744888766,0.24344040830834873
0.0005227976359294109,0.029928812621126403
0.026954723323645693,0.4399953538538372
0.027788843848365795,0.3292930588513065
0.028844650996626878,0.25995901605596344
0.0264891090246045,0.1586827925749775
0.02025146210779963,0.020069073593212566
0.025535861743258503,0.08843032674104029
-0.005284399636003783,0.08727731179313858
0.027790623840483725,0.8270317322548445
